code,pubDate,statDate,roeAvg,npMargin,gpMargin,netProfit,epsTTM,MBRevenue,totalShare,liqaShare
sz.002010,2017-04-27,2017-03-31,0.006779,0.058390,0.210443,131491502.520000,0.179272,,3257814678.00,412823094.00
sz.002010,2017-08-22,2017-06-30,0.017049,0.045951,0.169604,265893879.480000,0.098306,5786423064.030000,3257814678.00,412817189.00
sz.002010,2017-10-21,2017-09-30,0.021397,0.026295,0.120795,315420706.640000,0.071540,,3257814678.00,412817189.00
sz.002010,2018-04-17,2017-12-31,0.041609,0.028086,0.106455,539676894.720000,0.144087,19215357660.350000,3257814678.00,412817189.00
sz.002010,2018-04-26,2018-03-31,0.008669,0.019139,0.108040,95275092.910000,0.147377,,3257814678.00,412817189.00
sz.002010,2018-08-21,2018-06-30,0.023609,0.026460,0.100674,293461464.770000,0.169261,11090633580.320000,3257814678.00,412817189.00
sz.002010,2018-10-30,2018-09-30,0.034917,0.025092,0.097037,440885736.140000,0.195079,,3257814678.00,412817189.00
sz.002010,2019-04-16,2018-12-31,0.069413,0.044610,0.120068,898802841.570000,0.251391,20148069886.630000,3257814678.00,3182651867.00
sz.002010,2019-04-30,2019-03-31,0.013107,0.032569,0.108362,154317162.300000,0.270006,,3257814678.00,3182651867.00
sz.002010,2019-08-27,2019-06-30,0.050417,0.066777,0.146598,630417624.370000,0.358599,9440574241.470000,3257814678.00,3182651867.00
sz.002010,2019-10-28,2019-09-30,0.065509,0.056469,0.136746,855061784.400000,0.381188,,3257814678.00,3182651867.00
sz.002010,2020-04-28,2019-12-31,0.119618,0.081319,0.131300,1638036563.590000,0.491798,20143339039.590000,3257814678.00,3182651867.00
sz.002010,2020-04-30,2020-03-31,0.001038,0.001275,0.135991,4531154.170000,0.447229,,3257814678.00,3182651867.00
sz.002010,2020-08-25,2020-06-30,0.033103,0.057887,0.126909,504257654.440000,0.449993,8711021584.730000,3257814678.00,3182651867.00
sz.002010,2020-10-20,2020-09-30,0.045880,0.049392,0.129055,714066444.130000,0.442052,,3257814678.00,3182651867.00
sz.002010,2021-04-30,2020-12-31,0.102628,0.073660,0.124129,1583435847.490000,0.460000,21496560453.840000,3307089678.00,3182651867.00
sz.002010,2021-04-30,2021-03-31,0.009293,0.020086,0.103461,142155222.210000,0.497696,,3307089678.00,3182651867.00
sz.002010,2021-08-31,2021-06-30,0.036197,0.035626,0.102981,568176389.090000,0.515424,15948165481.450000,3071456723.00,2938074814.00
sz.002010,2021-10-26,2021-09-30,0.061499,0.038186,0.098720,965571430.570000,0.583608,,3071456723.00,2938074814.00
sz.002010,2022-04-26,2021-12-31,0.141018,0.064484,0.098731,2282214631.560000,0.732368,35392207812.890000,3071456723.00,2956852912.00
sz.002010,2022-04-30,2022-03-31,0.009009,0.019370,0.102744,160798274.720000,0.736476,,3071456723.00,2956852912.00
sz.002010,2022-08-23,2022-06-30,0.026422,0.025803,0.092214,474687251.510000,0.767776,18396594179.120000,2802649508.00,2688723697.00
sz.002010,2022-10-25,2022-09-30,0.035554,0.023293,0.091832,656586354.240000,0.684482,,2802649508.00,2687773697.00
sz.002010,2023-04-25,2022-12-31,0.043537,0.022072,0.089694,814464479.020000,0.265764,36900614988.150000,2802649508.00,2699801658.00
sz.002010,2023-04-29,2023-03-31,0.010126,0.022643,0.097839,185967060.290000,0.272927,,2802649508.00,2699801658.00
sz.002081,2013-04-24,2013-03-31,0.066627,0.094718,0.165960,292573917.940000,1.529625,,782534324.00,726069861.00
sz.002081,2013-08-27,2013-06-30,0.137013,0.089910,0.175602,607504458.370000,1.102360,6747935147.680000,1174029300.00,1104335931.00
sz.002081,2013-10-29,2013-09-30,0.220802,0.088103,0.177540,1024410914.200000,1.202560,,1174803862.00,1097523071.00
sz.002081,2014-04-12,2013-12-31,0.322824,0.086237,0.177539,1587994151.140000,1.330950,18399303288.800000,1174803862.00,1102462449.00
sz.002081,2014-04-29,2014-03-31,0.069093,0.099504,0.166758,402843670.860000,1.425263,,1174803862.00,1102462449.00
sz.002081,2014-08-27,2014-06-30,0.139321,0.095163,0.176598,823721953.970000,1.009399,8651406349.240000,1762205793.00,1658206086.00
sz.002081,2014-10-30,2014-09-30,0.216317,0.091369,0.176505,1331870952.310000,1.061609,,1762205793.00,1658206086.00
sz.002081,2015-04-28,2014-12-31,0.295169,0.091753,0.184317,1898247121.480000,1.065292,20680326427.260000,1762205793.00,1658062344.00
sz.002081,2015-04-28,2015-03-31,0.059021,0.108139,0.168080,438694340.520000,1.087923,,1762205793.00,1678939500.00
sz.002081,2015-08-29,2015-06-30,0.113572,0.096081,0.178680,851226273.940000,1.088532,8855326576.250000,1762205793.00,1678902865.00
sz.002081,2015-10-30,2015-09-30,0.171916,0.090817,0.177394,1324879218.230000,1.076121,,1762205793.00,1678902865.00
sz.002081,2016-04-23,2015-12-31,0.202904,0.086077,0.178075,1605682347.440000,0.909280,18648697697.310000,1762205793.00,1677547426.00
sz.002081,2016-04-23,2016-03-31,0.052412,0.112134,0.171658,469070873.150000,0.924775,,1762205793.00,1677547426.00
sz.002081,2016-08-25,2016-06-30,0.099875,0.097809,0.158613,890215071.380000,0.619217,9101599529.310000,2643308689.00,2518461985.00
sz.002081,2016-10-27,2016-09-30,0.149308,0.091574,0.156709,1362848623.960000,0.616990,,2643308689.00,2518461985.00
sz.002081,2017-04-27,2016-12-31,0.181148,0.086507,0.165451,1695590966.910000,0.636849,19593340742.680000,2643308689.00,2518461985.00
sz.002081,2017-04-27,2017-03-31,0.046871,0.107938,0.157424,469303606.270000,0.642290,,2643308689.00,2531043477.00
sz.002081,2017-08-26,2017-06-30,0.087775,0.094673,0.166537,899171317.040000,0.640014,9384525143.760000,2643308689.00,2544354677.00
sz.002081,2017-10-28,2017-09-30,0.137148,0.092327,0.166093,1452442383.070000,0.664644,,2643308689.00,2544354677.00
sz.002081,2018-04-27,2017-12-31,0.178828,0.091761,0.168027,1926645316.480000,0.725793,20952409125.380000,2643308689.00,2559279959.00
sz.002081,2018-04-27,2018-03-31,0.047069,0.105387,0.160202,533875614.950000,0.754135,,2643308689.00,2559279959.00
sz.002081,2018-08-29,2018-06-30,0.083907,0.091223,0.164085,994728033.490000,0.760616,10904389357.140000,2643308689.00,2570942243.00
sz.002081,2018-10-27,2018-09-30,0.131037,0.085651,0.193722,1587910839.990000,0.781494,,2643308689.00,2570942243.00
sz.002081,2019-04-27,2018-12-31,0.171792,0.086556,0.195091,2171556977.660000,0.803316,25088596105.750000,2643308689.00,2576161923.00
sz.002081,2019-04-27,2019-03-31,0.044396,0.091248,0.182698,552691406.270000,0.811269,,2676408689.00,2576161923.00
sz.002081,2019-08-22,2019-06-30,0.081789,0.078522,0.189247,1083260672.040000,0.837879,13795628259.120000,2676408689.00,2582314967.00
sz.002081,2019-10-26,2019-09-30,0.126103,0.076504,0.185789,1739740324.120000,0.855370,,2676408689.00,2582314967.00
sz.002081,2020-04-25,2019-12-31,0.165513,0.073317,0.183880,2260704564.720000,0.877816,30834654530.300000,2676408689.00,2595684216.00
sz.002081,2020-04-29,2020-03-31,0.021817,0.069417,0.163966,299944246.010000,0.776073,,2684408689.00,2596214928.00
sz.002081,2020-08-31,2020-06-30,0.065133,0.074411,0.169487,983322960.760000,0.837355,13214695632.730000,2684408689.00,2605130072.00
sz.002081,2020-10-31,2020-09-30,0.108521,0.077294,0.170184,1705709810.910000,0.861852,,2683358689.00,2605130072.00
sz.002081,2021-04-30,2020-12-31,0.147610,0.074916,0.165949,2340608772.660000,0.884681,31243227802.040000,2683358689.00,2605130070.00
sz.002081,2021-04-30,2021-03-31,0.027520,0.084730,0.163886,480869083.580000,0.936223,,2683358689.00,2638207945.00
sz.002081,2021-08-31,2021-06-30,0.062658,0.080444,0.172665,1099650983.950000,0.909184,13669780134.140000,2683358689.00,2638167684.00
sz.002081,2021-10-30,2021-09-30,0.081469,0.072903,0.167822,1443475904.320000,0.774063,,2671343689.00,2638167684.00
sz.002081,2022-04-30,2021-12-31,-0.352108,-0.192119,0.161390,-4874844950.690000,-1.853034,25374151840.650000,2671343689.00,2638167126.00
sz.002081,2022-04-30,2022-03-31,0.043913,0.084200,0.144582,492163147.400000,-1.843520,,2671343689.00,2638167126.00
sz.002081,2022-08-31,2022-06-30,0.074835,0.076562,0.160231,865630673.210000,-1.930563,11306289414.120000,2671343689.00,2635817758.00
sz.002081,2022-10-31,2022-09-30,0.102268,0.069615,0.157842,1218492762.800000,-1.941885,,2655323689.00,2635953454.00
sz.002081,2023-04-29,2022-12-31,0.107806,0.059742,0.157792,1303161482.080000,0.479238,21813290884.620000,2655323689.00,2642804758.00
sz.002081,2023-04-29,2023-03-31,0.021624,0.053010,0.143048,269971675.630000,0.394290,,2655323689.00,2642804758.00
sz.002411,2013-04-26,2013-03-31,0.007311,0.029792,0.187821,6566563.220000,0.207176,,232200000.00,123865200.00
sz.002411,2013-08-27,2013-06-30,0.026637,0.049538,0.202393,23679939.390000,0.110610,478011973.240000,348300000.00,245509537.00
sz.002411,2013-10-25,2013-09-30,0.020794,0.027637,0.189010,17783617.600000,0.073104,,348300000.00,245509538.00
sz.002411,2014-04-15,2013-12-31,0.032246,0.026888,0.181335,24056044.490000,0.077195,894688388.700000,348300000.00,236885538.00
sz.002411,2014-04-22,2014-03-31,-0.001630,-0.015808,0.157412,-3560127.440000,0.055854,,348300000.00,236885538.00
sz.002411,2014-08-19,2014-06-30,0.005998,0.003428,0.161099,1739578.030000,0.028069,507516899.490000,348300000.00,246520181.00
sz.002411,2014-10-28,2014-09-30,0.000837,-0.003435,0.150576,-2527463.070000,0.029677,,348300000.00,246520181.00
sz.002411,2015-03-17,2014-12-31,0.033370,0.028339,0.175918,30046561.010000,0.081532,1028749294.040000,348300000.00,255926370.00
sz.002411,2015-04-25,2015-03-31,0.002081,0.020681,0.198710,5322345.860000,0.090613,,348300000.00,255926370.00
sz.002411,2015-08-25,2015-06-30,0.006182,0.029020,0.204715,13234792.800000,0.082205,456061026.470000,348300000.00,258535910.00
sz.002411,2015-10-30,2015-09-30,-0.023460,-0.015156,0.201781,-9250824.310000,0.022827,,348300000.00,258535910.00
sz.002411,2016-04-26,2015-12-31,0.188200,0.280857,0.614463,568286168.150000,0.453141,2023403965.840000,1254106451.00,284030521.00
sz.002411,2016-04-26,2016-03-31,0.036162,0.267811,0.585679,234930384.390000,0.544117,,1254106451.00,284030521.00
sz.002411,2016-08-26,2016-06-30,0.074477,0.267017,0.557699,490833587.880000,0.562432,1838208474.120000,1532283909.00,280932355.00
sz.002411,2016-10-28,2016-09-30,0.104272,0.262142,0.540348,697239502.840000,0.656479,,1532283909.00,280932355.00
sz.002411,2017-04-27,2016-12-31,0.141389,0.258347,0.547915,962058829.260000,0.622368,3723904604.970000,1532283909.00,280932355.00
sz.002411,2017-04-27,2017-03-31,0.019785,0.201750,0.519445,166817116.920000,0.578718,,1532283909.00,288942580.00
sz.002411,2017-08-26,2017-06-30,0.053813,0.263882,0.481095,456812357.420000,0.603652,1731126231.790000,1532283909.00,287123525.00
sz.002411,2017-10-23,2017-09-30,0.072534,0.188582,0.372186,620726448.090000,0.577570,,1532283909.00,287123525.00
sz.002411,2018-04-17,2017-12-31,0.102651,0.167824,0.348076,900880878.330000,0.582546,5368005750.790000,1532283909.00,287123525.00
sz.002411,2018-04-25,2018-03-31,0.023493,0.121289,0.298791,220238546.150000,0.615042,,1532283909.00,294406375.00
sz.002411,2018-08-27,2018-06-30,0.046376,0.115474,0.265345,438808809.730000,0.566182,3800076736.500000,1532283909.00,311505417.00
sz.002411,2018-10-30,2018-09-30,0.065083,0.107877,0.252810,615232965.820000,0.570749,,1532283909.00,311505417.00
sz.002411,2019-04-29,2018-12-31,0.043904,0.050426,0.253938,425937391.920000,0.263785,8446807320.210000,1532283909.00,1196138076.00
sz.002411,2019-04-29,2019-03-31,0.016279,0.080967,0.238195,166948427.760000,0.223866,,1532283909.00,1196138076.00
sz.002411,2019-08-27,2019-06-30,0.037225,0.090374,0.232372,379254544.730000,0.215358,4196499005.810000,1532283909.00,1426455765.00
sz.002411,2019-10-29,2019-09-30,0.050404,0.078453,0.227182,513531874.000000,0.187913,,1532283909.00,1426455765.00
sz.002411,2020-04-30,2019-12-31,0.041657,0.045459,0.220526,424049843.490000,0.261112,9328178532.730000,1532283909.00,1426455765.00
sz.002411,2020-04-30,2020-03-31,0.005271,0.038576,0.213539,62910930.100000,0.194223,,1532283909.00,1426455765.00
sz.002411,2020-08-29,2020-06-30,0.011741,0.037494,0.225088,131474535.450000,0.104090,3506559034.770000,1532283909.00,1440488885.00
sz.002411,2020-10-30,2020-09-30,0.001313,0.009328,0.204655,47936997.970000,-0.045155,,1532283909.00,1440488885.00
sz.002411,2021-04-30,2020-12-31,-0.113175,-0.147877,0.192579,-1028247945.610000,-0.680358,6953408152.930000,1532283909.00,1532283909.00
sz.002411,2021-04-30,2021-03-31,0.013157,0.091887,0.223989,132698528.700000,-0.640174,,1532283909.00,1532283909.00
sz.002411,2021-08-27,2021-06-30,0.034862,0.099324,0.220303,342572071.510000,-0.576615,3449048178.360000,1532283909.00,1532283909.00
sz.002411,2021-10-29,2021-09-30,0.068770,0.125759,0.275558,703120107.820000,-0.309471,,1532283909.00,1532283909.00
sz.002411,2022-06-30,2021-12-31,-0.101630,-0.086084,0.306823,-659674051.030000,-0.536697,7663185418.170000,1532283909.00,1532281759.00
sz.002411,2022-06-30,2022-03-31,0.034746,0.143826,0.387936,324967023.070000,-0.434941,,1532283909.00,1532281759.00
sz.002411,2022-08-26,2022-06-30,0.041571,0.098549,0.324051,393467142.420000,-0.523515,3992605378.440000,1532283909.00,1532258409.00
sz.002411,2022-10-28,2022-09-30,0.039094,0.061545,0.278317,379755352.240000,-0.735598,,1532283909.00,1532258409.00
sz.002411,2023-04-29,2022-12-31,-0.174374,-0.130109,0.250570,-1054699022.740000,-0.762482,8106281629.380000,1532283909.00,1532264409.00
sz.002411,2023-04-29,2023-03-31,-0.026070,-0.137555,0.070970,-166564562.360000,-1.035454,,1532283909.00,1532264409.00
sz.300017,2013-04-24,2013-03-31,0.024476,0.088130,0.342772,21639178.940000,0.718975,,154281796.00,98283985.00
sz.300017,2013-07-31,2013-06-30,0.062140,0.111368,0.364610,55760556.920000,0.799311,500687110.130000,155291786.00,99260985.00
sz.300017,2013-10-25,2013-09-30,0.141171,0.167357,0.402181,134003221.680000,1.182947,,155291786.00,100373762.00
sz.300017,2014-03-15,2013-12-31,0.236087,0.196775,0.423389,237111969.690000,1.512590,1204969816.900000,156758866.00,101760217.00
sz.300017,2014-04-25,2014-03-31,0.068561,0.192121,0.393872,81002669.140000,1.891284,,156758866.00,101760217.00
sz.300017,2014-07-31,2014-06-30,0.158014,0.221041,0.401422,193332306.300000,1.194481,874645396.540000,313679188.00,212496718.00
sz.300017,2014-10-27,2014-09-30,0.236788,0.223683,0.409612,305904795.750000,1.303923,,313679188.00,212496718.00
sz.300017,2015-03-14,2014-12-31,0.348713,0.253144,0.435794,483700151.890000,1.524427,1910757681.850000,317299719.00,217875309.00
sz.300017,2015-04-24,2015-03-31,0.076881,0.234000,0.436917,130941054.390000,1.681426,,317415252.00,217990842.00
sz.300017,2015-07-25,2015-06-30,0.181053,0.260257,0.440584,321892262.610000,0.875974,1236823070.670000,699377741.00,496031848.00
sz.300017,2015-10-27,2015-09-30,0.291619,0.276842,0.441335,556854304.450000,1.044772,,704339862.00,500993969.00
sz.300017,2016-03-22,2015-12-31,0.401709,0.282964,0.447623,829553538.410000,1.174256,2931661538.340000,707978860.00,503695294.00
sz.300017,2016-04-27,2016-03-31,0.054883,0.247353,0.436642,241007541.110000,1.193397,,789384564.00,504080548.00
sz.300017,2016-07-29,2016-06-30,0.129660,0.284453,0.436110,584868609.700000,1.380202,2056116889.810000,793284027.00,506109181.00
sz.300017,2016-10-28,2016-09-30,0.194167,0.283908,0.429233,914863724.530000,1.487801,,799439112.00,512264266.00
sz.300017,2017-03-14,2016-12-31,0.254583,0.280713,0.419717,1248196970.190000,1.559986,4446449760.930000,801543597.00,514368751.00
sz.300017,2017-04-27,2017-03-31,0.026439,0.166467,0.356884,195608937.390000,1.500106,,803360580.00,523111476.00
sz.300017,2017-08-23,2017-06-30,0.055935,0.169857,0.340425,414818482.870000,0.448413,2442156349.090000,2409696921.00,1589762937.00
sz.300017,2017-10-28,2017-09-30,0.076085,0.148307,0.345918,563155994.490000,0.376006,,2411149148.00,1591215164.00
sz.300017,2018-04-14,2017-12-31,0.108754,0.152027,0.353907,816792308.360000,0.344362,5372081877.050000,2411424103.00,1591490119.00
sz.300017,2018-04-26,2018-03-31,0.026985,0.135753,0.362228,207306417.500000,0.350114,,2432161245.00,1606726756.00
sz.300017,2018-08-24,2018-06-30,0.055333,0.145513,0.350009,445236056.070000,0.354970,3058570576.310000,2433613117.00,1608178628.00
sz.300017,2018-10-30,2018-09-30,0.074656,0.131205,0.339375,607714546.780000,0.358082,,2433458117.00,1922937081.00
sz.300017,2019-03-20,2018-12-31,0.096752,0.125835,0.332379,797472839.100000,0.330543,6336324402.930000,2432818617.00,1922937081.00
sz.300017,2019-04-27,2019-03-31,0.012734,0.066511,0.283009,110456212.550000,0.286557,,2432818617.00,2166387412.00
sz.300017,2019-08-17,2019-06-30,0.089007,0.255182,0.261291,806046992.340000,0.476792,3151030425.820000,2432988728.00,2173251170.00
sz.300017,2019-10-29,2019-09-30,0.085607,0.169566,0.252104,774900537.530000,0.396554,,2432988728.00,2173251170.00
sz.300017,2020-04-23,2019-12-31,0.003986,0.006199,0.251474,37239930.660000,0.014167,5975858364.290000,2434015604.00,2176079499.00
sz.300017,2020-04-25,2020-03-31,0.010091,0.055839,0.248666,87431607.100000,0.004630,,2434015604.00,2176079499.00
sz.300017,2020-08-27,2020-06-30,0.020405,0.057578,0.252081,176569756.870000,-0.244016,3060547325.070000,2434015604.00,2202462887.00
sz.300017,2020-10-29,2020-09-30,0.023972,0.046639,0.250899,207776976.140000,-0.216637,,2453012204.00,2202462887.00
sz.300017,2021-03-31,2020-12-31,0.025396,0.038600,0.253142,219504516.800000,0.089686,5672051982.780000,2453012204.00,2224955525.00
sz.300017,2021-04-28,2021-03-31,0.004807,0.040230,0.255433,41769190.580000,0.071143,,2453012204.00,2266819518.00
sz.300017,2021-08-18,2021-06-30,0.010466,0.044121,0.261089,90659546.170000,0.054952,2045211603.210000,2447526404.00,2266819518.00
sz.300017,2021-10-29,2021-09-30,0.016139,0.043159,0.259305,140275671.710000,0.062588,,2447261404.00,2272603118.00
sz.300017,2022-04-23,2021-12-31,0.018849,0.035778,0.253045,163686834.750000,0.067527,4552364222.640000,2447029804.00,2272603118.00
sz.300017,2022-04-29,2022-03-31,0.005823,0.041805,0.241335,51496973.820000,0.071493,,2447029804.00,2272603118.00
sz.300017,2022-08-20,2022-06-30,0.009830,0.033599,0.232216,85134175.800000,0.065761,2519305953.430000,2447029804.00,2272866368.00
sz.300017,2022-10-27,2022-09-30,0.019754,0.045764,0.249534,171029068.130000,0.081710,,2438907475.00,2269729539.00
sz.300017,2023-04-20,2022-12-31,0.021345,0.036217,0.262041,184134383.930000,0.078200,5084227334.890000,2437230675.00,2269729539.00
sz.300017,2023-04-28,2023-03-31,0.010450,0.079312,0.288567,92661790.570000,0.095969,,2437230675.00,2269729539.00
sz.300024,2013-04-25,2013-03-31,0.024631,0.147681,0.267165,35520089.940000,0.726849,,297660000.00,287251136.00
sz.300024,2013-07-31,2013-06-30,0.067490,0.174335,0.291356,99576081.120000,0.743277,571175410.840000,297660000.00,287251136.00
sz.300024,2013-10-26,2013-09-30,0.105112,0.188977,0.283854,156808471.210000,0.818659,,297660000.00,287229794.00
sz.300024,2014-04-10,2013-12-31,0.166002,0.193372,0.335737,255072791.850000,0.839419,1306317671.320000,297660000.00,288249832.00
sz.300024,2014-04-25,2014-03-31,0.028297,0.172004,0.324531,45511318.390000,0.878293,,297660000.00,288249832.00
sz.300024,2014-07-30,2014-06-30,0.078144,0.198744,0.316231,130642434.370000,0.430561,657238832.170000,654852000.00,634149633.00
sz.300024,2014-10-27,2014-09-30,0.111896,0.193765,0.311107,195311168.980000,0.440069,,654852000.00,634149633.00
sz.300024,2015-04-10,2014-12-31,0.183508,0.217967,0.358120,332079747.210000,0.497318,1511418217.280000,654852000.00,634149633.00
sz.300024,2015-04-27,2015-03-31,0.026157,0.166128,0.321978,51015321.180000,0.505119,,654852000.00,634149633.00
sz.300024,2015-08-26,2015-06-30,0.078329,0.196483,0.346092,159159803.150000,0.539918,810044937.260000,654852000.00,633896641.00
sz.300024,2015-10-27,2015-09-30,0.114208,0.205441,0.351544,235089483.200000,0.558937,,654852000.00,633828391.00
sz.300024,2016-03-10,2015-12-31,0.110388,0.238821,0.340896,402507153.410000,0.556717,1675948918.030000,709199826.00,633828391.00
sz.300024,2016-04-23,2016-03-31,0.010313,0.159082,0.334237,56376342.260000,0.560436,,709199826.00,633828391.00
sz.300024,2016-08-26,2016-06-30,0.031484,0.191703,0.326004,170433495.800000,0.258352,889047571.840000,1560239617.00,1394425124.00
sz.300024,2016-10-27,2016-09-30,0.046854,0.204765,0.322771,255104312.260000,0.263734,,1560239617.00,1394425124.00
sz.300024,2017-03-10,2016-12-31,0.076171,0.206292,0.317390,419491312.140000,0.263276,2031313188.130000,1560239617.00,1513990341.00
sz.300024,2017-04-22,2017-03-31,0.010369,0.129299,0.326664,58300312.730000,0.265725,,1560239617.00,1513990341.00
sz.300024,2017-08-15,2017-06-30,0.031378,0.174471,0.322135,179104792.110000,0.270357,1025466822.350000,1560239617.00,1513564804.00
sz.300024,2017-10-24,2017-09-30,0.048204,0.165080,0.324305,276837794.270000,0.279459,,1560239617.00,1513564804.00
sz.300024,2018-03-23,2017-12-31,0.075210,0.180682,0.332568,443585893.540000,0.277123,2443396490.530000,1560239617.00,1513635845.00
sz.300024,2018-04-20,2018-03-31,0.010221,0.105594,0.338850,57355502.540000,0.279005,,1560239617.00,1513635845.00
sz.300024,2018-08-21,2018-06-30,0.035586,0.174126,0.339424,214283070.950000,0.300257,1176511799.620000,1560239617.00,1513635095.00
sz.300024,2018-10-26,2018-09-30,0.054548,0.159813,0.308387,331487891.970000,0.312724,,1560239617.00,1513635095.00
sz.300024,2019-03-15,2018-12-31,0.073962,0.147020,0.314671,454987179.220000,0.288001,3090741012.890000,1560239617.00,1513634345.00
sz.300024,2019-04-25,2019-03-31,0.010845,0.106734,0.300110,60936074.710000,0.292219,,1560239617.00,1513634345.00
sz.300024,2019-08-24,2019-06-30,0.034132,0.166115,0.276776,208989531.560000,0.289533,1257681622.650000,1560239617.00,1513626845.00
sz.300024,2019-10-26,2019-09-30,0.045386,0.149960,0.295442,279328860.070000,0.260918,,1560239617.00,1513626845.00
sz.300024,2020-04-27,2019-12-31,0.046122,0.105634,0.279160,290017943.520000,0.187743,2745092629.690000,1560239617.00,1513626845.00
sz.300024,2020-04-28,2020-03-31,0.006660,0.087567,0.261810,40993365.130000,0.172278,,1560239617.00,1513626845.00
sz.300024,2020-08-27,2020-06-30,0.020246,0.108624,0.274509,134102078.520000,0.134725,1181575638.120000,1560239617.00,1512458817.00
sz.300024,2020-10-29,2020-09-30,0.020531,0.082147,0.271300,138495294.990000,0.089923,,1560239617.00,1512458817.00
sz.300024,2021-04-29,2020-12-31,-0.070321,-0.146554,0.192364,-389780164.420000,-0.253638,2655406762.620000,1560239617.00,1517130928.00
sz.300024,2021-04-29,2021-03-31,-0.005115,-0.053288,0.198734,-25541283.530000,-0.296995,,1560239617.00,1517130928.00
sz.300024,2021-08-26,2021-06-30,-0.042547,-0.145987,0.130820,-174484722.030000,-0.465680,1192930010.790000,1560239617.00,1517118903.00
sz.300024,2021-10-27,2021-09-30,-0.064233,-0.149546,0.127998,-264857140.200000,-0.529462,,1560239617.00,1517118903.00
sz.300024,2022-04-29,2021-12-31,-0.126000,-0.168539,0.075712,-555873044.690000,-0.360459,3294786756.320000,1560239617.00,1517167003.00
sz.300024,2022-04-29,2022-03-31,-0.014125,-0.136195,0.131485,-66988221.820000,-0.384747,,1550211950.00,1507091236.00
sz.300024,2022-08-29,2022-06-30,-0.036312,-0.148707,0.106916,-159223812.220000,-0.330722,1069799339.240000,1550211950.00,1506491443.00
sz.300024,2022-10-25,2022-09-30,-0.050846,-0.120375,0.090690,-218196363.940000,-0.304475,,1550211950.00,1506491443.00
sz.300024,2023-04-14,2022-12-31,0.010627,0.008086,0.086184,28911863.890000,0.028803,3572437420.670000,1550211950.00,1509077454.00
sz.300024,2023-04-26,2023-03-31,-0.010515,-0.077283,0.132945,-55175307.330000,0.037752,,1550211950.00,1509077454.00
sz.300070,2013-04-16,2013-03-31,0.003207,0.083652,0.244647,17967309.720000,1.022414,,552859034.00,254696884.00
sz.300070,2013-07-30,2013-06-30,0.025919,0.163560,0.293813,134634203.530000,0.659280,821799204.640000,885768866.00,512924315.00
sz.300070,2013-10-25,2013-09-30,0.033432,0.136371,0.269900,171808695.300000,0.665140,,885768866.00,512529690.00
sz.300070,2014-03-28,2013-12-31,0.192576,0.299968,0.371995,939880003.740000,0.942186,3130572799.660000,891448317.00,518602766.00
sz.300070,2014-04-23,2014-03-31,0.003526,0.080019,0.307603,22551661.830000,0.947375,,891448317.00,518602766.00
sz.300070,2014-08-07,2014-06-30,0.027783,0.157362,0.342204,156457550.330000,0.816197,994252324.460000,1070366461.00,646933406.00
sz.300070,2014-10-27,2014-09-30,0.033585,0.142531,0.329232,184222790.320000,0.816771,,1070450451.00,647017396.00
sz.300070,2015-04-25,2014-12-31,0.172318,0.293892,0.391486,1013680140.630000,0.873599,3445416066.680000,1076938480.00,653505425.00
sz.300070,2015-04-29,2015-03-31,0.003183,0.066877,0.306330,27357873.810000,0.875804,,1076938480.00,653505425.00
sz.300070,2015-08-19,2015-06-30,0.024773,0.171592,0.372569,180822829.000000,0.885867,1053793487.190000,1081631083.00,663943028.00
sz.300070,2015-10-23,2015-09-30,0.027286,0.172963,0.367263,294104467.850000,0.835145,,1229459678.00,663971028.00
sz.300070,2016-04-15,2015-12-31,0.138578,0.279506,0.412047,1457418993.940000,1.107558,5214260272.860000,1229459678.00,663971028.00
sz.300070,2016-04-27,2016-03-31,0.002569,0.037167,0.237426,23437790.950000,1.093601,,1259498678.00,664010028.00
sz.300070,2016-07-27,2016-06-30,0.019634,0.111013,0.255232,260567731.500000,0.476345,2347175093.160000,3103688129.00,1644519382.00
sz.300070,2016-10-27,2016-09-30,0.031495,0.132411,0.283201,424376906.620000,0.495654,,3123401929.00,2008733303.00
sz.300070,2017-04-12,2016-12-31,0.126876,0.208015,0.313886,1849728756.700000,0.590300,8892285137.710000,3126855313.00,2012148371.00
sz.300070,2017-04-27,2017-03-31,0.014654,0.199157,0.255381,222945721.130000,0.651266,,3133686772.00,1976806347.00
sz.300070,2017-08-08,2017-06-30,0.033820,0.182800,0.271970,529218355.040000,0.673206,2895071470.660000,3133686772.00,1921014369.00
sz.300070,2017-10-26,2017-09-30,0.046638,0.140950,0.259942,761961089.970000,0.685274,,3133686772.00,1921014369.00
sz.300070,2018-04-21,2017-12-31,0.149396,0.188226,0.289639,2591364949.540000,0.799349,13767286079.820000,3139289426.00,2035617023.00
sz.300070,2018-04-27,2018-03-31,0.008508,0.070278,0.265521,161531581.250000,0.773950,,3144568205.00,2040895802.00
sz.300070,2018-08-08,2018-06-30,0.020105,0.108220,0.344365,417125542.370000,0.742938,3854434638.530000,3150510734.00,2009617235.00
sz.300070,2018-10-26,2018-09-30,0.031345,0.107401,0.328619,649668914.940000,0.743243,,3150510734.00,2015501801.00
sz.300070,2019-04-16,2018-12-31,0.067487,0.117343,0.298139,1351535101.280000,0.395022,11517809422.920000,3150510734.00,2160026495.00
