code,pubDate,statDate,YOYEquity,YOYAsset,YOYNI,YOYEPSBasic,YOYPNI
sh.601608,2018-03-26,2017-12-31,0.006320,-0.001811,1.042144,1.027027,1.019775
sh.601608,2018-04-28,2018-03-31,0.004620,-0.036008,0.955458,1.600000,1.466758
sh.601608,2018-08-23,2018-06-30,0.008513,0.002442,1.605094,1.979592,1.984696
sh.601608,2018-10-25,2018-09-30,0.007181,-0.060758,1.329737,1.326923,2.144959
sh.601608,2019-03-26,2018-12-31,0.006505,-0.002194,1.290387,1.000000,2.389304
sh.601608,2019-04-26,2019-03-31,0.002559,0.013047,0.825826,9.666667,11.701908
sh.601608,2019-08-27,2019-06-30,0.004594,-0.011816,0.195607,0.500000,0.500403
sh.601608,2019-10-25,2019-09-30,0.006202,0.019486,0.055844,0.392638,0.389105
sh.601608,2020-03-24,2019-12-31,0.000899,0.056201,-0.093441,0.500000,0.101140
sh.601608,2020-04-29,2020-03-31,0.002203,0.043487,0.381118,0.500000,0.530218
sh.601608,2020-08-25,2020-06-30,0.008787,0.042440,0.625008,0.776256,0.774837
sh.601608,2020-10-28,2020-09-30,0.014183,0.067721,0.860369,1.052863,1.057667
sh.601608,2021-03-23,2020-12-31,0.019570,-0.027336,0.461589,0.666667,0.669230
sh.601608,2021-04-27,2021-03-31,0.024660,-0.012361,2.187675,2.041667,2.012264
sh.601608,2021-08-25,2021-06-30,0.012886,-0.051763,0.006228,0.030848,0.029222
sh.601608,2021-10-27,2021-09-30,0.014458,-0.066431,0.159445,0.171674,0.172369
sh.601608,2022-03-26,2021-12-31,0.032299,0.008998,0.112042,0.155556,0.161292
sh.601608,2022-04-26,2022-03-31,0.034758,-0.023117,0.166426,0.232877,0.234797
sh.601608,2022-08-26,2022-06-30,0.033341,0.025598,0.085972,0.057357,0.057134
sh.601608,2022-10-27,2022-09-30,0.027775,-0.000047,-0.145000,-0.184982,-0.185552
sh.601608,2023-03-18,2022-12-31,0.012443,-0.042962,-0.257293,-0.346154,-0.357825
sh.601608,2023-04-26,2023-03-31,0.014268,-0.024424,0.035656,0.027778,0.024611
sh.601872,2013-04-23,2013-03-31,-0.005934,-0.026988,-2.402652,-1.750000,-2.356882
sh.601872,2013-08-28,2013-06-30,-0.024618,-0.015425,-2.698712,-2.359813,-2.662055
sh.601872,2013-10-18,2013-09-30,-0.031904,-0.004241,-4.046330,-3.520710,-3.966816
sh.601872,2014-03-25,2013-12-31,-0.195642,-0.142715,-25.129611,-24.000000,-24.976031
sh.601872,2014-04-10,2014-03-31,-0.171354,-0.111442,3.564578,3.000000,3.589491
sh.601872,2014-08-28,2014-06-30,-0.151936,-0.064757,2.811323,2.845361,2.844108
sh.601872,2014-10-28,2014-09-30,-0.140825,0.121518,2.526224,2.556338,2.556299
sh.601872,2015-03-24,2014-12-31,0.019355,0.665045,1.102923,1.086957,1.091716
sh.601872,2015-04-29,2015-03-31,0.018284,0.603192,1.109549,0.250000,0.226253
sh.601872,2015-08-15,2015-06-30,0.035432,0.619773,2.828604,1.202980,1.202098
sh.601872,2015-10-28,2015-09-30,0.359430,0.443208,6.256822,4.058824,4.195823
sh.601872,2016-03-24,2015-12-31,0.357505,0.110245,8.169071,4.750000,4.760790
sh.601872,2016-04-22,2016-03-31,0.361746,0.141726,0.817347,0.600000,0.865591
sh.601872,2016-08-29,2016-06-30,0.440224,0.156297,1.177679,1.508030,1.815811
sh.601872,2016-10-28,2016-09-30,0.111602,0.127475,0.073419,-0.004472,0.087674
sh.601872,2017-03-31,2016-12-31,0.165836,0.236123,0.091740,0.434783,0.499522
sh.601872,2017-04-26,2017-03-31,0.153239,0.226836,-0.255298,-0.250000,-0.279941
sh.601872,2017-08-30,2017-06-30,0.063572,0.224015,-0.621149,-0.671048,-0.671061
sh.601872,2017-10-27,2017-09-30,0.003498,0.065970,-0.597381,-0.603175,-0.603256
sh.601872,2018-03-28,2017-12-31,-0.047135,-0.021383,-0.590151,-0.636364,-0.644830
sh.601872,2018-04-26,2018-03-31,-0.087788,-0.053354,-0.988092,-0.833333,-0.843923
sh.601872,2018-08-30,2018-06-30,-0.040955,-0.054409,-0.980254,-0.796107,-0.796221
sh.601872,2018-10-30,2018-09-30,0.257047,0.245905,-0.678879,-0.503704,-0.478892
sh.601872,2019-04-11,2018-12-31,0.203808,0.161302,-0.056679,0.357143,0.381471
sh.601872,2019-04-30,2019-03-31,0.368940,0.394902,1.467579,1.500000,0.878100
sh.601872,2019-08-29,2019-06-30,0.317009,0.305754,1.064383,0.333333,0.500329
sh.601872,2019-10-30,2019-09-30,0.085012,0.099932,1.049864,0.492537,0.642483
sh.601872,2020-04-30,2019-12-31,0.249612,0.097328,0.492443,0.421053,0.382163
sh.601872,2020-04-30,2020-03-31,0.307984,0.236761,2.600995,2.166667,2.623739
sh.601872,2020-08-28,2020-06-30,0.349072,0.249532,3.732189,3.500000,3.789165
sh.601872,2020-10-31,2020-09-30,0.307113,0.192390,2.739014,2.277778,2.774045
sh.601872,2021-03-26,2020-12-31,-0.064144,-0.055537,0.444765,0.281250,0.437054
sh.601872,2021-04-29,2021-03-31,-0.019136,-0.044948,-0.682561,-0.684211,-0.698625
sh.601872,2021-08-26,2021-06-30,-0.071844,-0.115597,-0.679059,-0.688889,-0.688090
sh.601872,2021-10-30,2021-09-30,-0.056413,-0.084153,-0.595567,-0.661017,-0.602950
sh.601872,2022-03-28,2021-12-31,0.015156,-0.032638,0.197890,0.066667,0.195153
sh.601872,2022-04-30,2022-03-31,0.068718,-0.007274,1.204217,0.777778,1.258510
sh.601872,2022-08-31,2022-06-30,0.159045,0.112303,1.027868,0.714286,1.059871
sh.601872,2022-10-20,2022-09-30,0.228358,0.138597,0.645627,0.371429,0.661270
sh.601872,2023-03-30,2022-12-31,0.251640,0.088707,0.384959,0.270833,0.409196
sh.601872,2023-04-29,2023-03-31,0.220063,0.011058,-0.136232,-0.125000,-0.140702
sz.000060,2013-04-27,2013-03-31,0.050174,-0.009789,-0.273590,-0.022727,-0.024672
sz.000060,2013-08-24,2013-06-30,0.003645,0.006152,-0.604999,-0.400000,-0.424411
sz.000060,2013-10-30,2013-09-30,-0.008584,0.003426,-0.653837,-0.466667,-0.441606
sz.000060,2014-03-27,2013-12-31,0.109924,0.028467,-0.211484,-0.047619,-0.045441
sz.000060,2014-04-29,2014-03-31,0.074501,-0.000574,-0.187684,-0.186047,-0.176361
sz.000060,2014-08-26,2014-06-30,0.119630,0.032582,0.695529,0.333333,0.314319
sz.000060,2014-10-30,2014-09-30,0.155455,0.028778,2.695801,1.500000,1.411458
sz.000060,2015-04-02,2014-12-31,0.049645,-0.014209,0.380341,0.210526,0.201247
sz.000060,2015-04-29,2015-03-31,0.190148,0.094153,-0.179158,-0.200000,-0.198323
sz.000060,2015-08-26,2015-06-30,0.194109,0.061125,0.025604,-0.125000,0.014030
sz.000060,2015-10-28,2015-09-30,0.155350,0.059467,-0.774879,-0.750000,-0.753478
sz.000060,2016-03-31,2015-12-31,0.217877,0.117268,-0.526591,-0.608696,-0.572576
sz.000060,2016-04-28,2016-03-31,0.007478,0.005013,-1.889837,-1.666667,-1.909042
sz.000060,2016-08-27,2016-06-30,0.010589,0.045142,-0.707189,-0.714286,-0.727874
sz.000060,2016-10-28,2016-09-30,0.041094,0.049047,0.593414,0.400000,0.621042
sz.000060,2017-04-01,2016-12-31,0.045990,0.068393,0.311406,0.666667,0.608530
sz.000060,2017-04-29,2017-03-31,0.082599,0.076112,5.124477,6.000000,5.134896
sz.000060,2017-08-28,2017-06-30,0.297955,0.132024,10.465439,11.500000,11.677439
sz.000060,2017-10-28,2017-09-30,0.309545,0.140609,4.005388,4.571429,4.266329
sz.000060,2018-04-03,2017-12-31,0.302095,0.111953,2.198359,2.066667,2.301045
sz.000060,2018-04-28,2018-03-31,0.286189,0.128226,0.411480,0.300000,0.419340
sz.000060,2018-08-29,2018-06-30,0.034704,0.051071,0.102485,-0.320000,0.098917
sz.000060,2018-10-30,2018-09-30,0.030584,0.051986,-0.104193,-0.435897,-0.108045
sz.000060,2019-03-30,2018-12-31,0.032097,0.033785,-0.168236,-0.434783,-0.137820
sz.000060,2019-04-29,2019-03-31,0.028472,0.041669,-0.155637,-0.461538,-0.160382
sz.000060,2019-08-29,2019-06-30,0.051400,0.033739,-0.223107,-0.235294,-0.224340
sz.000060,2019-10-28,2019-09-30,0.045743,0.049141,-0.171662,-0.181818,-0.173709
sz.000060,2020-03-10,2019-12-31,0.059123,0.041744,-0.041987,-0.076923,-0.073738
sz.000060,2020-04-30,2020-03-31,0.041020,0.026634,-0.454696,-0.428571,-0.453534
sz.000060,2020-08-29,2020-06-30,0.051542,0.055609,-0.211585,-0.230769,-0.211880
sz.000060,2020-10-29,2020-09-30,0.112411,0.143834,-0.023612,0.000000,-0.016213
sz.000060,2021-03-31,2020-12-31,0.115940,0.198209,0.262174,0.166667,0.167810
sz.000060,2021-04-30,2021-03-31,0.150126,0.248036,0.949093,0.750000,0.801221
sz.000060,2021-08-31,2021-06-30,0.134567,0.239605,0.832321,0.900000,0.786706
sz.000060,2021-10-30,2021-09-30,0.100047,0.139907,0.611338,0.555556,0.582370
sz.000060,2022-03-29,2021-12-31,0.085810,0.133718,0.110261,0.178571,0.177460
sz.000060,2022-04-28,2022-03-31,0.065743,0.179039,0.195746,0.285714,0.295758
sz.000060,2022-08-30,2022-06-30,0.139215,0.159209,0.242480,0.210526,0.280977
sz.000060,2022-10-28,2022-09-30,0.130931,0.179750,0.036117,0.000000,0.056158
sz.000060,2023-04-10,2022-12-31,0.113733,0.182873,0.011663,0.000000,0.034653
sz.000060,2023-04-28,2023-03-31,0.111342,0.347626,0.115648,0.000000,-0.037347
sz.000540,2013-04-27,2013-03-31,0.155128,0.431677,1.030975,1.016028,1.016125
sz.000540,2013-08-21,2013-06-30,0.169439,0.474751,0.579617,0.576048,0.576072
sz.000540,2013-10-31,2013-09-30,0.295121,0.400647,0.882591,0.882236,0.881825
sz.000540,2014-04-22,2013-12-31,0.437335,0.407436,1.467774,1.461651,1.465965
sz.000540,2014-04-26,2014-03-31,0.401576,0.432779,0.073022,0.076512,0.076278
sz.000540,2014-08-15,2014-06-30,0.455220,0.349653,0.907103,0.896403,0.909266
sz.000540,2014-10-29,2014-09-30,0.448482,0.302612,0.793980,0.783139,0.795284
sz.000540,2015-02-17,2014-12-31,1.146108,0.190518,0.481255,0.447103,0.483076
sz.000540,2015-04-30,2015-03-31,1.060575,0.070705,1.163344,1.161379,1.163180
sz.000540,2015-08-28,2015-06-30,1.109774,0.095895,0.481881,0.482589,0.482285
sz.000540,2015-10-29,2015-09-30,1.057133,0.086217,0.480308,0.475149,0.475133
sz.000540,2016-02-06,2015-12-31,0.732507,0.276649,0.631607,0.236864,0.625598
sz.000540,2016-04-29,2016-03-31,0.658350,0.320451,0.480257,0.357325,0.478969
sz.000540,2016-08-30,2016-06-30,0.592555,0.176200,0.174181,0.085586,0.177258
sz.000540,2016-10-31,2016-09-30,0.585458,0.516119,0.069632,-0.011867,0.070744
sz.000540,2017-04-26,2016-12-31,0.181993,0.284460,0.129463,0.042648,0.127588
sz.000540,2017-04-26,2017-03-31,0.256165,0.359833,-0.061679,-0.061004,-0.056304
sz.000540,2017-08-29,2017-06-30,0.154679,0.440859,-0.154828,-0.160719,-0.153978
sz.000540,2017-10-31,2017-09-30,0.110973,0.139638,-0.199121,-0.200091,-0.193177
sz.000540,2018-04-04,2017-12-31,0.077785,0.524816,-0.274035,-0.296431,-0.291838
sz.000540,2018-04-27,2018-03-31,0.051048,0.460918,-0.410536,-0.257871,-0.256352
sz.000540,2018-08-31,2018-06-30,0.327819,0.061855,2.346437,1.229730,2.329743
sz.000540,2018-10-30,2018-09-30,0.303518,0.041276,1.875283,1.869953,1.857749
sz.000540,2019-04-25,2018-12-31,0.059719,-0.060361,-0.324307,-0.291456,-0.295308
sz.000540,2019-04-25,2019-03-31,0.068602,0.063279,0.773868,0.359596,0.347424
sz.000540,2019-08-30,2019-06-30,-0.133813,0.458673,-0.034794,-0.009676,-0.013527
sz.000540,2019-10-25,2019-09-30,-0.116372,0.476427,-0.009327,0.007501,0.007233
sz.000540,2020-04-30,2019-12-31,0.039290,0.175347,-0.204975,-0.243565,-0.244110
sz.000540,2020-04-30,2020-03-31,-0.002209,0.079868,-0.840065,-0.786033,-0.787183
sz.000540,2020-08-28,2020-06-30,0.031570,0.101994,-0.573290,-0.462644,-0.463260
sz.000540,2020-10-30,2020-09-30,0.020911,0.136947,-0.561517,-0.465798,-0.466851
sz.000540,2021-04-29,2020-12-31,0.029383,0.155361,-0.383161,-0.483302,-0.484015
sz.000540,2021-04-29,2021-03-31,0.030427,0.220777,0.962388,0.045139,0.048058
sz.000540,2021-08-28,2021-06-30,-0.005137,0.246023,-0.079622,-0.936898,-0.937134
sz.000540,2021-10-30,2021-09-30,-0.056853,0.200891,-1.663531,-2.086237,-2.086726
sz.000540,2022-04-30,2021-12-31,-0.347334,0.116263,-15.955943,-12.219512,-12.219163
sz.000540,2022-04-30,2022-03-31,-0.406721,0.053180,-5.355041,-5.604651,-5.605072
sz.000540,2022-08-31,2022-06-30,-0.486910,0.015016,-7.502178,-62.135593,-62.445882
sz.000540,2022-10-28,2022-09-30,-0.581553,-0.010653,-12.378358,-4.226143,-4.230904
sz.000540,2023-04-29,2022-12-31,-1.362849,-0.054664,-0.852509,-1.498424,-1.501515
sz.000540,2023-04-29,2023-03-31,-1.549111,-0.049778,-0.560989,-0.746032,-0.746150
sz.000559,2013-04-23,2013-03-31,-0.049919,0.153434,0.127726,0.114754,0.120946
sz.000559,2013-08-20,2013-06-30,-0.021876,0.069190,0.180727,0.166667,0.157366
sz.000559,2013-10-29,2013-09-30,-0.010308,0.086976,0.275900,0.260274,0.266692
sz.000559,2014-03-31,2013-12-31,-0.166890,0.032818,0.144055,0.148276,0.149643
sz.000559,2014-04-29,2014-03-31,-0.033911,-0.026563,0.270557,0.269663,0.271180
sz.000559,2014-08-26,2014-06-30,0.049164,0.105552,0.328719,0.326087,0.329543
sz.000559,2014-10-30,2014-09-30,0.060390,0.108509,0.286189,0.300971,0.299627
sz.000559,2015-03-27,2014-12-31,0.152624,0.221753,0.295953,0.330935,0.332037
sz.000559,2015-04-28,2015-03-31,0.151965,0.213027,0.108717,0.138298,0.139329
sz.000559,2015-08-26,2015-06-30,0.057800,-0.082850,0.239843,0.281046,0.279041
sz.000559,2015-10-20,2015-09-30,0.050982,0.001025,0.075414,0.116592,0.116685
sz.000559,2016-02-27,2015-12-31,0.051753,0.070878,0.071941,0.103896,0.102922
sz.000559,2016-04-20,2016-03-31,0.055449,0.068710,0.108573,0.134831,0.126267
sz.000559,2016-08-18,2016-06-30,0.062807,0.200212,0.054376,0.076531,0.080184
sz.000559,2016-10-20,2016-09-30,0.064611,-0.042250,0.078924,0.088353,0.088992
sz.000559,2017-02-28,2016-12-31,0.015514,-0.103980,0.063253,0.070796,0.070806
sz.000559,2017-04-22,2017-03-31,0.037550,-0.078309,0.021760,0.009901,0.012062
sz.000559,2017-08-19,2017-06-30,0.120975,-0.114965,-0.086468,-0.085227,-0.082832
sz.000559,2017-10-20,2017-09-30,0.126534,0.005431,-0.008806,0.000000,0.000633
sz.000559,2018-03-30,2017-12-31,0.161013,0.001010,0.037087,0.066667,0.057215
sz.000559,2018-04-21,2018-03-31,0.155757,-0.018300,0.018537,0.058824,0.057902
sz.000559,2018-08-29,2018-06-30,0.077632,0.094939,-0.004576,0.018634,0.014133
sz.000559,2018-10-20,2018-09-30,0.062385,0.083772,-0.089258,-0.066372,-0.067996
sz.000559,2019-03-28,2018-12-31,0.032418,0.045017,-0.189530,-0.181250,-0.180277
sz.000559,2019-04-27,2019-03-31,0.026141,0.020087,-0.125222,-0.100000,-0.102136
sz.000559,2019-08-28,2019-06-30,0.008369,0.013800,-0.292900,-0.274390,-0.271835
sz.000559,2019-10-24,2019-09-30,0.001943,-0.038174,-0.295572,-0.284360,-0.283250
sz.000559,2020-04-20,2019-12-31,-0.002540,-0.001677,-0.270714,-0.274809,-0.258189
sz.000559,2020-04-23,2020-03-31,-0.026358,0.001702,-0.589117,-0.592593,-0.585885
sz.000559,2020-08-28,2020-06-30,0.048377,-0.074387,-0.404218,-0.403361,-0.401142
sz.000559,2020-10-26,2020-09-30,0.602816,0.258574,-0.289836,-0.291391,-0.288620
sz.000559,2021-03-26,2020-12-31,0.654758,0.287816,-0.187368,-0.210526,-0.186386
sz.000559,2021-04-27,2021-03-31,0.633084,0.329067,0.817684,0.515152,0.789831
sz.000559,2021-08-26,2021-06-30,0.700604,0.447051,0.748851,0.450704,0.725042
sz.000559,2021-10-28,2021-09-30,0.030364,0.157374,0.753755,0.457944,0.739931
sz.000559,2022-03-30,2021-12-31,-0.005940,0.085908,0.580791,0.400000,0.574088
sz.000559,2022-04-28,2022-03-31,0.015488,0.055539,0.566064,0.580000,0.581479
sz.000559,2022-08-23,2022-06-30,-0.059432,0.067706,0.304066,0.300971,0.311957
sz.000559,2022-10-26,2022-09-30,0.013685,0.081462,0.185446,0.192308,0.195108
sz.000559,2023-03-28,2022-12-31,0.016628,0.140747,0.166157,0.142857,0.178590
sz.000559,2023-04-26,2023-03-31,0.020512,0.188170,-0.003683,0.000000,0.000122
sz.000623,2013-04-23,2013-03-31,0.070655,0.087411,0.055598,0.100000,0.053923
sz.000623,2013-08-27,2013-06-30,0.062500,0.084035,-0.008352,-0.020833,-0.013714
sz.000623,2013-10-29,2013-09-30,0.079279,0.095433,0.282487,0.280702,0.280624
sz.000623,2014-04-22,2013-12-31,0.093366,0.104448,0.634482,0.638889,0.637935
sz.000623,2014-04-29,2014-03-31,0.087043,0.096414,0.195272,0.181818,0.195496
sz.000623,2014-08-19,2014-06-30,0.105227,0.108748,0.274296,0.276596,0.274823
sz.000623,2014-10-29,2014-09-30,0.165071,0.117927,0.310443,0.308411,0.308434
sz.000623,2015-04-21,2014-12-31,0.141671,0.137378,0.334767,0.338983,0.332364
sz.000623,2015-04-28,2015-03-31,0.240570,0.201601,1.542441,1.538462,1.541551
sz.000623,2015-08-22,2015-06-30,0.555180,0.500347,2.053012,2.100000,2.069483
sz.000623,2015-10-31,2015-09-30,0.401552,0.481340,1.200098,1.207632,1.207665
sz.000623,2016-03-29,2015-12-31,0.381324,0.440429,0.835127,0.835443,0.838522
sz.000623,2016-04-29,2016-03-31,0.304153,0.340728,-0.380663,-0.378788,-0.380738
sz.000623,2016-08-30,2016-06-30,-0.004547,0.031315,-0.494932,-0.494624,-0.495006
sz.000623,2016-10-25,2016-09-30,0.053773,-0.005335,-0.364843,-0.358568,-0.364898
sz.000623,2017-03-31,2016-12-31,0.072524,0.025536,-0.363586,-0.348276,-0.357458
sz.000623,2017-04-28,2017-03-31,0.102854,0.052941,0.146305,0.146341,0.151250
sz.000623,2017-08-26,2017-06-30,0.133207,0.069035,0.084394,0.083333,0.087048
sz.000623,2017-10-28,2017-09-30,0.134327,0.119734,0.059265,0.058121,0.068589
sz.000623,2018-03-31,2017-12-31,0.089091,0.074437,0.114325,0.103448,0.118200
sz.000623,2018-04-25,2018-03-31,0.096284,0.165374,-0.222547,-0.222222,-0.223830
sz.000623,2018-08-30,2018-06-30,0.075720,0.167511,-0.332944,-0.333333,-0.332506
sz.000623,2018-10-27,2018-09-30,0.059767,0.151401,-0.345517,-0.345870,-0.345870
sz.000623,2019-04-03,2018-12-31,0.037069,0.129487,-0.498871,-0.498128,-0.498147
sz.000623,2019-04-30,2019-03-31,0.035615,0.043101,0.983067,0.964286,0.985350
sz.000623,2019-08-31,2019-06-30,0.046203,0.039565,0.431926,0.442308,0.433827
sz.000623,2019-10-31,2019-09-30,0.042436,0.030498,0.296425,0.294354,0.294483
sz.000623,2020-04-25,2019-12-31,0.058069,0.046327,0.506937,0.500684,0.500918
sz.000623,2020-04-29,2020-03-31,0.032646,0.024399,-0.491998,-0.490909,-0.490749
sz.000623,2020-08-29,2020-06-30,0.050333,0.063316,0.167878,0.173333,0.169687
sz.000623,2020-10-31,2020-09-30,0.050734,0.055695,0.294965,0.298907,0.296557
sz.000623,2021-04-17,2020-12-31,0.049598,0.060174,0.213876,0.222287,0.217460
sz.000623,2021-04-29,2021-03-31,0.045903,0.059454,0.188537,0.214286,0.192288
sz.000623,2021-08-31,2021-06-30,0.044984,0.045120,-0.058441,-0.045455,-0.056677
sz.000623,2021-10-30,2021-09-30,0.063367,0.061841,0.126871,0.146441,0.125652
sz.000623,2022-04-16,2021-12-31,0.064508,0.062659,0.046970,0.059174,0.041913
sz.000623,2022-04-30,2022-03-31,0.054170,0.055263,-0.858591,-0.852941,-0.848519
sz.000623,2022-08-31,2022-06-30,0.040828,0.042360,-0.487722,-0.485190,-0.485970
sz.000623,2022-10-29,2022-09-30,0.023610,0.039137,-0.473538,-0.478554,-0.479788
sz.000623,2023-04-19,2022-12-31,0.047350,0.072424,0.016934,0.004224,0.000080
sz.000623,2023-04-29,2023-03-31,0.067804,0.078910,7.920022,7.274472,7.192316
sz.002385,2013-04-16,2013-03-31,0.164712,0.273270,0.067029,0.136364,0.103771
sz.002385,2013-08-28,2013-06-30,0.163113,0.324057,0.000703,0.052632,0.027537
sz.002385,2013-10-29,2013-09-30,0.185066,0.389765,0.002883,0.037037,0.032897
sz.002385,2014-04-22,2013-12-31,0.237999,0.437708,0.107353,0.142857,0.139270
sz.002385,2014-04-28,2014-03-31,0.218824,0.335586,-0.182689,-0.166667,-0.190460
sz.002385,2014-08-26,2014-06-30,0.206859,0.431269,-0.110752,-0.150000,-0.110105
sz.002385,2014-10-28,2014-09-30,0.193450,0.333269,-0.032566,-0.035714,-0.018489
sz.002385,2015-04-10,2014-12-31,0.169355,0.285644,0.036064,0.000000,0.034522
sz.002385,2015-04-27,2015-03-31,0.150509,0.256744,-0.392183,-0.400000,-0.363463
sz.002385,2015-08-18,2015-06-30,0.144781,0.125660,-0.323385,-0.272727,-0.276387
sz.002385,2015-10-30,2015-09-30,0.131891,0.254630,-0.146670,-0.113981,-0.101514
sz.002385,2016-04-09,2015-12-31,0.464452,0.312657,-0.126889,-0.125000,-0.113284
sz.002385,2016-04-23,2016-03-31,0.462565,0.324482,0.373473,0.250000,0.352100
sz.002385,2016-08-18,2016-06-30,0.483130,0.365791,0.911939,0.630909,0.784687
sz.002385,2016-10-29,2016-09-30,0.466359,0.205972,0.645875,0.379278,0.510058
sz.002385,2017-03-31,2016-12-31,0.073304,0.101729,0.321356,0.157895,0.251061
sz.002385,2017-04-20,2017-03-31,0.060869,0.151597,0.520112,0.400000,0.397672
sz.002385,2017-08-19,2017-06-30,0.067133,0.098279,0.456872,0.425864,0.425622
sz.002385,2017-10-25,2017-09-30,0.082728,0.141198,0.443084,0.410751,0.410587
sz.002385,2018-03-31,2017-12-31,0.104387,0.262131,0.408536,0.409091,0.433372
sz.002385,2018-04-28,2018-03-31,0.121674,0.235953,-0.076273,-0.059701,-0.059144
sz.002385,2018-08-21,2018-06-30,0.059668,0.207673,-0.845609,-0.769231,-0.801794
sz.002385,2018-10-27,2018-09-30,0.034361,0.155413,-0.512577,-0.450000,-0.475174
sz.002385,2019-04-24,2018-12-31,-0.042832,-0.060344,-0.631319,-0.612903,-0.599347
sz.002385,2019-04-25,2019-03-31,-0.063014,-0.089777,-1.273168,-1.250000,-1.214786
sz.002385,2019-08-22,2019-06-30,-0.003575,-0.043531,-0.787737,-0.666667,-0.676685
sz.002385,2019-10-22,2019-09-30,0.005959,-0.058472,-0.229260,-0.363636,-0.314453
sz.002385,2020-04-25,2019-12-31,0.029973,0.044675,0.277542,0.000000,0.012587
sz.002385,2020-04-25,2020-03-31,0.079257,0.163544,11.469422,12.000000,12.981565
sz.002385,2020-08-26,2020-06-30,0.006354,0.155109,62.303030,21.000000,25.562041
sz.002385,2020-10-24,2020-09-30,0.044952,0.232363,4.962975,4.285714,3.908846
sz.002385,2021-04-21,2020-12-31,0.093671,0.271771,3.144776,3.000000,2.810159
sz.002385,2021-04-27,2021-03-31,0.078514,0.258056,-0.168189,-0.090909,-0.160118
sz.002385,2021-08-24,2021-06-30,0.165991,0.239783,-0.522138,-0.454545,-0.441505
sz.002385,2021-10-21,2021-09-30,0.067244,0.178586,-1.045036,-0.918919,-0.927554
sz.002385,2022-04-23,2021-12-31,-0.025261,0.118671,-1.364584,-1.229167,-1.225155
sz.002385,2022-04-29,2022-03-31,-0.079976,0.086204,-1.603346,-1.600000,-1.594902
sz.002385,2022-08-16,2022-06-30,-0.120545,0.121178,-2.122810,-2.083333,-2.023533
sz.002385,2022-10-28,2022-09-30,-0.073495,0.166446,-2.685389,-3.666667,-4.059395
sz.002385,2023-04-26,2022-12-31,0.001471,0.159124,1.334982,1.090909,1.126270
sz.002385,2023-04-29,2023-03-31,0.000344,0.100142,-0.400144,-0.166667,-0.312925
sz.002470,2013-04-25,2013-03-31,0.183215,0.161966,0.177661,0.166667,0.178384
sz.002470,2013-08-06,2013-06-30,0.156920,0.054555,0.246807,0.255814,0.242148
sz.002470,2013-10-29,2013-09-30,0.163368,0.174073,0.273984,0.253521,0.253859
sz.002470,2014-03-25,2013-12-31,0.157845,0.278195,0.228822,0.217949,0.213914
sz.002470,2014-04-28,2014-03-31,0.162775,0.220775,0.255046,0.285714,0.250137
sz.002470,2014-08-05,2014-06-30,0.173732,0.286473,0.286605,0.259259,0.274241
sz.002470,2014-10-18,2014-09-30,0.184818,0.200910,0.307394,0.303371,0.306226
sz.002470,2015-04-17,2014-12-31,0.686407,0.265673,0.317118,0.294737,0.304933
sz.002470,2015-04-17,2015-03-31,0.671469,0.434458,0.323326,0.166667,0.330251
sz.002470,2015-07-22,2015-06-30,0.675508,0.389129,0.330233,-0.397059,0.347368
sz.002470,2015-10-20,2015-09-30,0.658073,0.279333,0.332877,0.206897,0.348191
sz.002470,2016-03-29,2015-12-31,0.166303,0.066719,0.263087,0.163934,0.283538
sz.002470,2016-04-20,2016-03-31,0.169089,0.031184,0.234869,0.238095,0.222076
sz.002470,2016-08-16,2016-06-30,0.164939,0.314859,0.216492,0.190476,0.205394
sz.002470,2016-10-26,2016-09-30,0.141064,0.293324,0.032910,0.028571,0.026006
sz.002470,2017-04-25,2016-12-31,0.115023,0.275257,-0.240025,-0.085714,-0.085518
sz.002470,2017-04-27,2017-03-31,0.109607,0.397716,0.269660,0.000000,0.026337
sz.002470,2017-08-22,2017-06-30,0.088053,0.378129,0.237979,0.000000,0.020639
sz.002470,2017-10-30,2017-09-30,0.060935,0.337291,-0.086293,-0.194444,-0.194775
sz.002470,2018-04-17,2017-12-31,0.050736,0.313232,-0.072798,-0.281250,-0.296424
sz.002470,2018-04-27,2018-03-31,0.057891,0.212626,0.187242,0.307692,0.276417
sz.002470,2018-08-23,2018-06-30,0.055313,-0.025138,0.014767,0.080000,0.054357
sz.002470,2018-10-30,2018-09-30,0.035541,0.019854,0.032723,0.034483,0.051444
sz.002470,2019-04-30,2018-12-31,0.110815,0.149384,-0.383155,-0.434783,-0.410987
sz.002470,2019-04-30,2019-03-31,0.077871,0.270712,-0.573940,-0.529412,-0.482739
sz.002470,2019-08-28,2019-06-30,0.090175,0.225678,-0.593001,-0.518519,-0.487552
sz.002470,2019-10-26,2019-09-30,0.098189,0.064150,-0.594409,-0.500000,-0.491450
sz.002470,2020-06-30,2019-12-31,-0.068558,0.008469,-2.537081,-2.615385,-2.621030
sz.002470,2020-04-30,2020-03-31,-0.012003,-0.197114,-0.873929,-0.875000,-0.904868
sz.002470,2020-08-27,2020-06-30,-0.102098,-0.143454,-0.884152,-0.923077,-0.926569
sz.002470,2020-10-30,2020-09-30,-0.137621,-0.081630,-1.685638,-1.666667,-1.644203
